,,'berço oeste','berço leste','retomadora','c3'
,25/01/2011 00:20:00,'0,39',0,'1523356,5','1341806,88'
,25/01/2011 00:30:00,'0,47',0,'1523949,5','1341806,88'
,25/01/2011 00:40:00,'0,55',0,'1524543,38','1341806,88'
,25/01/2011 00:50:00,'0,63',0,'1525136,75','1341806,88'
,25/01/2011 01:00:00,'0,71',0,'1525729,75','1341806,88'
,25/01/2011 01:10:00,'0,79',0,'1526323,88','1341806,88'
,25/01/2011 01:20:00,'0,87',0,'1526919,25','1341806,88'
,25/01/2011 01:30:00,'0,95',0,'1527513,25','1341806,88'
,25/01/2011 01:40:00,'1,03',0,1528108,'1341806,88'
,25/01/2011 01:50:00,'1,11',0,'1528702,88','1341806,88'
,25/01/2011 02:00:00,'1,19',0,'1529298,5','1341806,88'
,25/01/2011 02:10:00,'1,27',0,'1529892,5','1341806,88'
,25/01/2011 02:20:00,'1,35',0,'1530485,63','1341806,88'
,25/01/2011 02:30:00,'1,43',0,1531080,'1341806,88'
,25/01/2011 02:40:00,'1,51',0,'1531674,5','1341806,88'
,25/01/2011 02:50:00,'1,59',0,'1532269,13','1341806,88'
,25/01/2011 03:00:00,'1,67',0,'1532865,38','1341806,88'
,25/01/2011 03:10:00,'1,75',0,'1533459,75','1341806,88'
,25/01/2011 03:20:00,'1,83',0,'1534054,88','1341806,88'
,25/01/2011 03:30:00,'1,91',0,'1534649,13','1341806,88'
,25/01/2011 03:40:00,'1,99',0,'1535243,38','1341806,88'
,25/01/2011 03:50:00,'2,07',0,'1535837,88','1341806,88'
,25/01/2011 04:00:00,'2,15',0,'1536432,38','1341806,88'
,25/01/2011 04:10:00,'2,23',0,1537026,'1341806,88'
,25/01/2011 04:20:00,'2,31',0,'1537620,75','1341806,88'
,25/01/2011 04:30:00,'2,39',0,'1538214,5','1341806,88'
,25/01/2011 04:40:00,'2,47',0,'1538808,38','1341806,88'
,25/01/2011 04:50:00,'2,55',0,'1539403,25','1341806,88'
,25/01/2011 05:00:00,'2,63',0,'1539997,25','1341806,88'
,25/01/2011 05:10:00,'2,71',0,'1540591,63','1341806,88'
,25/01/2011 05:20:00,'2,79',0,'1541186,25','1341806,88'
,25/01/2011 05:30:00,'2,87',0,'1541779,63','1341806,88'
,25/01/2011 05:40:00,'2,95',0,'1542373,63','1341806,88'
,25/01/2011 05:50:00,'3,03',0,'1542967,88','1341806,88'
,25/01/2011 06:00:00,'3,11',0,1543563,'1341806,88'
,25/01/2011 06:10:00,'3,19',0,'1544157,5','1341806,88'
,25/01/2011 06:20:00,'3,27',0,'1544751,88','1341806,88'
,25/01/2011 06:30:00,'3,35',0,'1545346,38','1341806,88'
,25/01/2011 06:40:00,'3,43',0,1545940,'1341806,88'
,25/01/2011 06:50:00,'3,51',0,'1546534,25','1341806,88'
,25/01/2011 07:00:00,'3,59',0,'1547128,75','1341806,88'
,25/01/2011 07:10:00,'3,67',0,'1547722,25','1341806,88'
,25/01/2011 07:20:00,'3,75',0,'1548316,38','1341806,88'
,25/01/2011 07:30:00,'3,83',0,'1548909,25',1341807
,25/01/2011 07:40:00,'3,91',0,'1549497,88','1341813,13'
,25/01/2011 07:50:00,'3,99',0,'1550083,63','1341815,13'
,25/01/2011 08:00:00,'707,85',0,'1550888,38','1341987,25'
,25/01/2011 08:10:00,1793,0,'1552099,63','1343011,88'
,25/01/2011 08:20:00,2729,0,1553215,'1343957,25'
,25/01/2011 08:30:00,3714,0,'1554285,5','1344951,38'
,25/01/2011 08:40:00,'4470,67',0,'1555192,5','1345826,75'
,25/01/2011 08:50:00,5196,0,'1555779,5','1346550,88'
,25/01/2011 09:00:00,'5957,31',0,'1556368,38','1347468,63'
,25/01/2011 09:10:00,'7116,34',0,'1557242,38','1348286,13'
,25/01/2011 09:20:00,'8316,24',0,1558462,'1349535,25'
,25/01/2011 09:30:00,9465,0,'1559695,75','1350702,13'
,25/01/2011 09:40:00,9980,0,'1560946,88','1351611,75'
,25/01/2011 09:50:00,10482,0,'1561764,13','1351815,25'
,25/01/2011 10:00:00,11541,0,'1562923,5','1352762,88'
,25/01/2011 10:10:00,12778,0,'1564008,88','1353902,75'
,25/01/2011 10:20:00,'13950,97',0,'1565239,25','1355121,75'
,25/01/2011 10:30:00,'14377,97',0,'1566372,25','1355924,25'
,25/01/2011 10:40:00,15469,0,'1567430,5','1356675,13'
,25/01/2011 10:50:00,16449,0,'1568134,5','1357717,5'
,25/01/2011 11:00:00,17122,0,'1568718,25','1358584,63'
,25/01/2011 11:10:00,18131,0,'1569301,88','1359340,75'
,25/01/2011 11:20:00,19173,0,'1569885,63','1360405,5'
,25/01/2011 11:30:00,'19716,44',0,'1570469,38','1361523,63'
,25/01/2011 11:40:00,'19718,97',0,'1571052,25',1361543
,25/01/2011 11:50:00,'20056,44',0,1571742,'1361630,13'
,25/01/2011 12:00:00,'20588,13',0,1572785,'1362126,88'
,25/01/2011 12:10:00,21095,0,'1573750,75','1362599,75'
,25/01/2011 12:20:00,21589,0,'1574745,5','1363110,25'
,25/01/2011 12:30:00,'22283,15',0,1575860,'1363716,25'
,25/01/2011 12:40:00,22969,0,'1577034,13','1364410,63'
,25/01/2011 12:50:00,23715,0,'1578209,38','1365131,25'
,25/01/2011 13:00:00,'24433,97',0,'1579417,25','1365876,5'
,25/01/2011 13:10:00,24872,0,'1580638,25','1366635,25'
,25/01/2011 13:20:00,'25208,11',0,'1581229,5','1366708,88'
,25/01/2011 13:30:00,26084,0,'1582447,5',1367409
,25/01/2011 13:40:00,26177,0,'1583410,25','1367953,38'
,25/01/2011 13:50:00,26271,0,'1583992,5',1368051
,25/01/2011 14:00:00,26718,0,'1584651,38','1368181,25'
,25/01/2011 14:10:00,27379,0,'1585738,88','1368795,38'
,25/01/2011 14:20:00,27980,0,'1586911,5','1369533,63'
,25/01/2011 14:30:00,'28685,73',0,1587896,'1369992,25'
,25/01/2011 14:40:00,'29573,65',0,'1589313,25','1370932,88'
,25/01/2011 14:50:00,30472,0,'1590648,75','1371786,5'
,25/01/2011 15:00:00,31266,0,1591966,'1372663,25'
,25/01/2011 15:10:00,32076,0,'1593227,75','1373451,63'
,25/01/2011 15:20:00,32976,0,'1594533,13','1374312,5'
,25/01/2011 15:30:00,33863,0,1595529,'1375099,5'
,25/01/2011 15:40:00,34237,0,'1596107,75',1376076
,25/01/2011 15:50:00,'34333,32',0,'1596679,75','1376076,5'
,25/01/2011 16:00:00,'34334,38',0,'1597255,38','1376169,5'
,25/01/2011 16:10:00,'34335,45',0,'1597833,25','1376169,88'
,25/01/2011 16:20:00,'34336,51',0,'1598411,13','1376171,75'
,25/01/2011 16:30:00,'34641,5',0,1598989,'1376172,5'
,25/01/2011 16:40:00,'34658,73',0,'1599567,38','1376494,5'
,25/01/2011 16:50:00,34790,0,'1600148,38','1376495,13'
,25/01/2011 17:00:00,34868,0,'1600727,38','1376707,38'
,25/01/2011 17:10:00,'34970,79',0,1601305,1376708
,25/01/2011 17:20:00,'35808,28',0,'1602008,75','1377086,5'
,25/01/2011 17:30:00,'36755,11',0,'1602588,13','1377975,13'
,25/01/2011 17:40:00,37660,0,'1603167,75','1378946,38'
,25/01/2011 17:50:00,'38619,44',0,'1603747,25','1379860,63'
,25/01/2011 18:00:00,39357,0,'1604327,13','1380832,25'
,25/01/2011 18:10:00,40209,0,'1604906,5','1381531,13'
,25/01/2011 18:20:00,'41110,85',0,1605486,'1382480,88'
,25/01/2011 18:30:00,'41732,9',0,1606065,'1383337,13'
,25/01/2011 18:40:00,'42826,72',0,'1606643,88','1384019,38'
,25/01/2011 18:50:00,'43755,78',0,'1607225,25','1385020,13'
,25/01/2011 19:00:00,44635,0,'1607805,5','1385984,75'
,25/01/2011 19:10:00,45023,0,'1608385,13',1386483
,25/01/2011 19:20:00,45885,0,'1608963,75',1387240
,25/01/2011 19:30:00,46650,0,'1609544,5','1388014,5'
,25/01/2011 19:40:00,'46832,7',0,'1610123,88','1388503,25'
,25/01/2011 19:50:00,'47521,06',0,1610704,'1389043,88'
,25/01/2011 20:00:00,'48525,66',0,'1611283,25','1389774,25'
,25/01/2011 20:10:00,'49433,16',0,'1611864,75','1390738,75'
,25/01/2011 20:20:00,50214,0,'1612445,63','1391590,13'
,25/01/2011 20:30:00,'50579,09',0,'1613027,13',1392315
,25/01/2011 20:40:00,'50639,29',0,1613607,'1392444,88'
,25/01/2011 20:50:00,'50705,48',0,'1614187,13','1392505,5'
,25/01/2011 21:00:00,50785,0,'1614766,88','1392582,13'
,25/01/2011 21:10:00,50851,0,'1615347,38','1392653,88'
,25/01/2011 21:20:00,'51524,88',0,'1616030,88','1392800,75'
,25/01/2011 21:30:00,'51755,18',0,'1617280,25','1393567,25'
,25/01/2011 21:40:00,'51816,79',0,'1617858,88',1393631
,25/01/2011 21:50:00,51863,0,1618438,'1393691,88'
,25/01/2011 22:00:00,52519,0,'1619235,5',1393881
,25/01/2011 22:10:00,53168,0,'1620429,88',1394582
,25/01/2011 22:20:00,53982,0,'1621698,38','1395345,38'
,25/01/2011 22:30:00,'54040,69',0,'1622708,38',1395884
,25/01/2011 22:40:00,54438,0,'1623856,25','1396092,88'
,25/01/2011 22:50:00,'55246,2',0,'1625005,75','1396708,75'
,25/01/2011 23:00:00,'55849,4',0,'1626113,38','1397335,5'
,25/01/2011 23:10:00,'56595,13',0,'1627306,25','1398028,75'
,25/01/2011 23:20:00,57302,0,1628443,'1398671,75'
,25/01/2011 23:30:00,58118,0,'1629730,25','1399479,25'
,25/01/2011 23:40:00,58928,0,'1631040,88','1400264,25'
,25/01/2011 23:50:00,'59255,68',0,'1632280,75',1401048
,26/01/2011 00:00:00,59353,0,'1632861,5','1401120,38'
,26/01/2011 00:10:00,60072,0,'1633443,25',1401473
,26/01/2011 00:20:00,'60986,65',0,'1634024,88','1402224,75'
,26/01/2011 00:30:00,'61798,47',0,1634607,'1403114,38'
,26/01/2011 00:40:00,62610,0,'1635189,75','1403943,38'
,26/01/2011 00:50:00,63409,0,'1635772,63','1404680,13'
,26/01/2011 01:00:00,'64204,27',0,'1636355,5','1405565,38'
,26/01/2011 01:10:00,'64603,58',0,'1636937,38','1406151,25'
,26/01/2011 01:20:00,65269,0,'1637519,5','1406771,88'
,26/01/2011 01:30:00,65723,0,'1638100,75','1407188,63'
,26/01/2011 01:40:00,65723,0,'1638683,75','1407573,75'
,26/01/2011 01:50:00,65723,0,'1639263,88','1407573,75'
,26/01/2011 02:00:00,65723,0,'1639844,63','1407573,75'
,26/01/2011 02:10:00,65723,0,'1640425,25','1407573,88'
,26/01/2011 02:20:00,65723,0,'1641006,75','1407574,38'
,26/01/2011 02:30:00,66473,0,'1641588,38','1407797,25'
,26/01/2011 02:40:00,67547,0,'1642238,13','1408774,88'
,26/01/2011 02:50:00,'68603,62',0,1642866,'1409865,13'
,26/01/2011 03:00:00,69405,0,'1643451,75','1410826,5'
,26/01/2011 03:10:00,'70127,91',0,'1644035,5','1411615,5'
,26/01/2011 03:20:00,'71181,42',0,'1644618,75','1412473,25'
,26/01/2011 03:30:00,72103,0,'1645203,25',1413431
,26/01/2011 03:40:00,72987,0,'1645786,63','1414276,63'
,26/01/2011 03:50:00,73949,0,'1646370,13','1415280,88'
,26/01/2011 04:00:00,74835,0,'1646953,63','1416180,25'
,26/01/2011 04:10:00,75621,0,'1647537,75','1417015,25'
,26/01/2011 04:20:00,'75965,27',0,'1648120,38','1417699,5'
,26/01/2011 04:30:00,76313,0,'1648722,5','1417940,38'
,26/01/2011 04:40:00,'77158,17',0,'1649739,63','1418522,13'
,26/01/2011 04:50:00,'77175,65',0,'1650752,38','1419029,75'
,26/01/2011 05:00:00,'77364,26',0,'1651599,75',1419152
,26/01/2011 05:10:00,78051,0,'1652502,75','1419287,5'
,26/01/2011 05:20:00,78919,0,'1654101,5','1420338,88'
,26/01/2011 05:30:00,79824,0,'1655439,63','1421145,13'
,26/01/2011 05:40:00,80618,0,'1656923,63','1422081,63'
,26/01/2011 05:50:00,81491,0,'1658237,13','1422820,5'
,26/01/2011 06:00:00,'82523,84',0,'1659786,13','1423802,25'
,26/01/2011 06:10:00,'83607,29',0,'1661342,5','1424809,75'
,26/01/2011 06:20:00,84589,0,'1662990,5','1425873,13'
,26/01/2011 06:30:00,85589,0,'1664545,38','1426917,75'
,26/01/2011 06:40:00,86497,0,'1665959,88',1427753
,26/01/2011 06:50:00,87141,0,'1667552,13','1428771,38'
,26/01/2011 07:00:00,87141,0,'1668271,13','1429005,63'
,26/01/2011 07:10:00,87141,0,'1668851,38','1429005,75'
,26/01/2011 07:20:00,'87188,02',0,'1669429,5','1429005,75'
,26/01/2011 07:30:00,87753,0,'1670297,13','1429248,38'
,26/01/2011 07:40:00,88535,0,'1671461,63','1429867,63'
,26/01/2011 07:50:00,89634,0,'1673071,13','1430875,25'
,26/01/2011 08:00:00,'90145,56',0,'1674663,25','1431956,13'
,26/01/2011 08:10:00,90913,0,'1675472,13','1432208,88'
,26/01/2011 08:20:00,92064,0,'1677249,88','1433381,75'
,26/01/2011 08:30:00,93141,0,'1678999,75','1434551,25'
,26/01/2011 08:40:00,'94483,1',0,'1680527,5','1435538,38'
,26/01/2011 08:50:00,'95633,22',0,'1682283,38','1436794,75'
,26/01/2011 09:00:00,96522,0,'1683997,75','1437948,38'
,26/01/2011 09:10:00,97580,0,'1685488,25','1438825,88'
,26/01/2011 09:20:00,98804,0,'1687148,88','1439965,75'
,26/01/2011 09:30:00,'99806,5',0,'1688933,88',1441162
,26/01/2011 09:40:00,100194,0,'1690210,63','1441982,38'
,26/01/2011 09:50:00,'101238,29',0,'1691468,88','1442617,63'
,26/01/2011 10:00:00,'102378,02',0,'1692937,38','1443522,5'
,26/01/2011 10:10:00,'103607,31',0,'1694653,5','1444683,75'
,26/01/2011 10:20:00,104668,0,'1696379,63','1445822,88'
,26/01/2011 10:30:00,105788,0,1698138,'1447030,25'
,26/01/2011 10:40:00,106868,0,'1699774,38','1448123,63'
,26/01/2011 10:50:00,108040,0,1701423,1449228
,26/01/2011 11:00:00,109298,0,'1703182,88','1450430,38'
,26/01/2011 11:10:00,110068,0,'1704907,38','1451615,5'
,26/01/2011 11:20:00,'110658,6',0,'1705817,75','1452021,88'
,26/01/2011 11:30:00,111678,0,'1707285,25','1452886,13'
,26/01/2011 11:40:00,'112837,28',0,'1708968,38','1454003,38'
,26/01/2011 11:50:00,114036,0,'1710655,13','1455176,13'
,26/01/2011 12:00:00,115291,0,'1712561,75','1456497,25'
,26/01/2011 12:10:00,116509,0,1714318,'1457688,25'
,26/01/2011 12:20:00,117710,0,'1716085,13','1458968,88'
,26/01/2011 12:30:00,'118993,97',0,'1717890,13','1460184,63'
,26/01/2011 12:40:00,120103,0,'1719677,88','1461446,25'
,26/01/2011 12:50:00,'120534,92',0,'1720732,75','1461988,38'
,26/01/2011 13:00:00,121733,0,'1722196,63','1462815,88'
,26/01/2011 13:10:00,122966,0,'1724004,25','1464083,63'
,26/01/2011 13:20:00,123871,0,'1725806,88','1465341,88'
,26/01/2011 13:30:00,125040,0,'1727264,5','1466264,38'
,26/01/2011 13:40:00,126265,0,'1728999,75','1467415,63'
,26/01/2011 13:50:00,127296,0,'1730683,88',1468568
,26/01/2011 14:00:00,'128080,82',0,'1732356,5','1469719,13'
,26/01/2011 14:10:00,'128156,27',0,'1733104,63','1469973,25'
,26/01/2011 14:20:00,'128781,28',0,'1734071,88','1470278,75'
,26/01/2011 14:30:00,129704,0,'1735503,75',1471101
,26/01/2011 14:40:00,'129958,47',0,'1736736,13','1471849,75'
,26/01/2011 14:50:00,'129963,27',0,'1737312,13','1471850,25'
,26/01/2011 15:00:00,'129965,02',0,'1737887,5','1471855,25'
,26/01/2011 15:10:00,'129965,28',0,1738466,'1471858,88'
,26/01/2011 15:20:00,'129965,56',0,'1739039,13','1471858,88'
,26/01/2011 15:30:00,'129965,82',0,'1739613,88','1471858,88'
,26/01/2011 15:40:00,'129966,09',0,'1740188,38','1471858,88'
,26/01/2011 15:50:00,'129966,35',0,'1740764,38','1471858,88'
,26/01/2011 16:00:00,'129966,62',0,1741340,'1471858,88'
,26/01/2011 16:10:00,'129966,88',0,'1741914,5','1471858,88'
,26/01/2011 16:20:00,'129967,15',0,'1742489,38','1471858,88'
,26/01/2011 16:30:00,'129967,41',0,'1743064,75','1471858,88'
,26/01/2011 16:40:00,'129967,68',0,'1743642,38','1471858,88'
,26/01/2011 16:50:00,'129967,95',0,'1744220,5','1471858,88'
,26/01/2011 17:00:00,'129968,31',0,'1744801,63','1471861,88'
,26/01/2011 17:10:00,'129968,7',0,'1745376,38','1471861,88'
,26/01/2011 17:20:00,'129969,09',0,'1745950,88','1471861,88'
,26/01/2011 17:30:00,'129969,48',0,1746525,'1471861,88'
,26/01/2011 17:40:00,'129969,87',0,'1747098,63','1471861,88'
,26/01/2011 17:50:00,'129970,26',0,'1747671,88','1471861,88'
,26/01/2011 18:00:00,'129970,65',0,'1748246,25',1471862
,26/01/2011 18:10:00,'129997,74',0,'1748819,13','1471862,5'
,26/01/2011 18:20:00,'130244,12',0,'1749392,25','1471963,38'
,26/01/2011 18:30:00,'130632,24',0,'1749967,63',1472284
,26/01/2011 18:40:00,'130998,82',0,'1750546,13','1472669,25'
,26/01/2011 18:50:00,'131370,69',0,1751123,'1473036,25'
,26/01/2011 19:00:00,131674,0,'1751701,75','1473388,13'
,26/01/2011 19:10:00,132034,0,'1752279,38','1473731,75'
,26/01/2011 19:20:00,132383,0,'1752858,25','1474072,88'
,26/01/2011 19:30:00,132752,0,'1753436,63','1474451,5'
,26/01/2011 19:40:00,'133170,91',0,'1754015,13','1474802,25'
,26/01/2011 19:50:00,'133575,39',0,'1754594,75','1475220,75'
,26/01/2011 20:00:00,134033,0,'1755227,25',1475677
,26/01/2011 20:10:00,134636,0,'1755809,63','1476065,63'
,26/01/2011 20:20:00,135608,0,'1756925,25','1476943,5'
,26/01/2011 20:30:00,136541,0,'1758055,5','1477900,75'
,26/01/2011 20:40:00,137492,0,1759205,'1478858,38'
,26/01/2011 20:50:00,'138105,98',0,'1760337,88','1479798,88'
,26/01/2011 21:00:00,'138139,13',0,'1760955,88','1480004,25'
,26/01/2011 21:10:00,138724,0,1761748,'1480208,63'
,26/01/2011 21:20:00,139461,0,'1763087,75','1480960,63'
,26/01/2011 21:30:00,139676,0,'1764024,25','1481400,75'
,26/01/2011 21:40:00,'140156,48',0,'1765078,63','1481852,38'
,26/01/2011 21:50:00,140292,0,1765804,'1482051,75'
,26/01/2011 22:00:00,141469,0,'1767126,13','1482734,5'
,26/01/2011 22:10:00,142382,0,'1768881,25','1483900,88'
,26/01/2011 22:20:00,143051,0,'1769850,88','1484358,63'
,26/01/2011 22:30:00,144308,0,1771555,'1485452,25'
,26/01/2011 22:40:00,145296,0,'1773285,63','1486662,25'
,26/01/2011 22:50:00,'145795,77',0,'1774608,25','1487476,88'
,26/01/2011 23:00:00,146400,0,'1775690,38','1487994,13'
,26/01/2011 23:10:00,146472,0,'1776595,13','1488372,38'
,26/01/2011 23:20:00,146483,0,'1777173,88',1488373
,26/01/2011 23:30:00,'147392,05',0,'1778151,38','1488728,5'
,26/01/2011 23:40:00,'147511,47',0,'1779330,5',1489392
,26/01/2011 23:50:00,147887,0,'1779913,38','1489412,75'
